sex,age,height,weight,team,year,season,sport,medaled
0,25,190,86,Spain,2016,Summer,Canoeing,FALSE
0,30,182,93,Spain,2016,Summer,Shooting,FALSE
0,30,182,93,Spain,2016,Summer,Shooting,FALSE
0,26,186,88,Argentina,2016,Summer,Canoeing,FALSE
0,20,174,74,Cuba,2016,Summer,Athletics,FALSE
1,24,185,78,Mexico,2016,Summer,Judo,FALSE
0,23,184,81,Colombia,2016,Summer,Boxing,FALSE
0,28,184,75,Peru,2016,Summer,Shooting,FALSE
0,28,184,75,Peru,2016,Summer,Shooting,FALSE
0,28,184,75,Peru,2016,Summer,Shooting,FALSE
1,22,168,52,Colombia,2016,Summer,Athletics,FALSE
1,27,168,63,New Zealand,2016,Summer,Canoeing,TRUE
1,27,168,63,New Zealand,2016,Summer,Canoeing,TRUE
0,25,188,100,Spain,2016,Summer,Rugby Sevens,FALSE
0,24,170,60,Spain,2016,Summer,Athletics,FALSE
0,27,181,66,New Zealand,2016,Summer,Athletics,FALSE
1,20,168,57,Panama,2016,Summer,Taekwondo,FALSE
0,34,175,79,Canada,2016,Summer,Hockey,FALSE
0,25,183,82,Jamaica,2016,Summer,Athletics,FALSE
0,20,190,82,Trinidad and Tobago,2016,Summer,Swimming,FALSE
1,30,176,136,United States,2016,Summer,Athletics,TRUE
1,22,172,57,Belgium,2016,Summer,Athletics,FALSE
0,28,179,65,Italy,2016,Summer,Cycling,FALSE
0,28,179,65,Italy,2016,Summer,Cycling,FALSE
0,28,173,73,Ireland,2016,Summer,Hockey,FALSE
0,28,184,75,Portugal,2016,Summer,Swimming,FALSE
0,27,183,70,France,2016,Summer,Athletics,FALSE
0,27,176,77,Portugal,2016,Summer,Canoeing,FALSE
1,33,182,79,Brazil,2016,Summer,Water Polo,FALSE
0,21,185,72,Portugal,2016,Summer,Athletics,FALSE
0,28,183,68,Mauritius,2016,Summer,Athletics,FALSE
1,30,167,63,Spain,2016,Summer,Rugby Sevens,FALSE
0,37,187,117,Spain,2016,Summer,Athletics,FALSE
1,20,165,54,Cuba,2016,Summer,Athletics,FALSE
1,28,163,63,Spain,2016,Summer,Cycling,FALSE
1,28,163,63,Spain,2016,Summer,Cycling,FALSE
1,28,163,63,Spain,2016,Summer,Cycling,FALSE
0,28,183,78,Spain,2016,Summer,Hockey,FALSE
1,21,163,52,Argentina,2016,Summer,Athletics,FALSE
1,24,164,52,Spain,2016,Summer,Triathlon,FALSE
1,21,172,65,Australia,2016,Summer,Rugby Sevens,TRUE
0,32,193,93,Italy,2016,Summer,Fencing,FALSE
0,32,193,93,Italy,2016,Summer,Fencing,FALSE
0,30,188,86,Italy,2016,Summer,Rowing,TRUE
0,28,169,58,Panama,2016,Summer,Athletics,FALSE
0,38,182,74,Haiti,2016,Summer,Wrestling,FALSE
1,30,184,75,Argentina,2016,Summer,Volleyball,FALSE
1,18,167,55,Italy,2016,Summer,Swimming,FALSE
1,18,167,55,Italy,2016,Summer,Swimming,FALSE
0,33,173,66,Spain,2016,Summer,Equestrianism,FALSE
0,33,173,66,Spain,2016,Summer,Equestrianism,FALSE
0,37,165,61,Spain,2016,Summer,Athletics,FALSE
1,25,157,48,Colombia,2016,Summer,Wrestling,FALSE
0,28,183,91,Ecuador,2016,Summer,Boxing,FALSE
1,30,174,78,Cuba,2016,Summer,Judo,FALSE
1,28,170,60,United States,2016,Summer,Athletics,TRUE
1,23,160,54,Bolivia,2016,Summer,Athletics,FALSE
1,29,164,63,El Salvador,2016,Summer,Shooting,FALSE
0,25,198,73,Puerto Rico,2016,Summer,Athletics,FALSE
1,23,178,66,Spain,2016,Summer,Swimming,FALSE
1,23,178,66,Spain,2016,Summer,Swimming,FALSE
1,23,178,66,Spain,2016,Summer,Swimming,FALSE
1,27,160,54,Chile,2016,Summer,Gymnastics,FALSE
1,27,160,54,Chile,2016,Summer,Gymnastics,FALSE
1,27,160,54,Chile,2016,Summer,Gymnastics,FALSE
1,27,160,54,Chile,2016,Summer,Gymnastics,FALSE
0,29,172,64,Spain,2016,Summer,Cycling,FALSE
0,29,172,64,Spain,2016,Summer,Cycling,FALSE
1,37,185,77,United States,2016,Summer,Basketball,TRUE
1,22,171,58,Australia,2016,Summer,Football,FALSE
1,20,168,63,United States,2016,Summer,Cycling,TRUE
0,27,175,76,Great Britain,2016,Summer,Hockey,FALSE
0,28,183,76,Jamaica,2016,Summer,Athletics,FALSE
1,26,173,54,Italy,2016,Summer,Synchronized Swimming,FALSE
1,25,164,60,Brazil,2016,Summer,Swimming,FALSE
1,26,163,58,Argentina,2016,Summer,Hockey,FALSE
0,31,175,70,Great Britain,2016,Summer,Cycling,TRUE
1,27,177,70,Great Britain,2016,Summer,Canoeing,FALSE
1,27,177,70,Great Britain,2016,Summer,Canoeing,FALSE
1,25,172,54,Angola,2016,Summer,Handball,FALSE
0,26,178,68,Mexico,2016,Summer,Golf,FALSE
1,27,178,72,Serbia,2016,Summer,Basketball,TRUE
0,25,180,86,Venezuela,2016,Summer,Wrestling,FALSE
0,30,186,96,Moldova,2016,Summer,Wrestling,FALSE
0,34,169,76,Turkey,2016,Summer,Wrestling,FALSE
1,33,168,68,Spain,2016,Summer,Sailing,FALSE
1,24,168,55,Italy,2016,Summer,Cycling,FALSE
0,25,172,72,Moldova,2016,Summer,Weightlifting,FALSE
0,20,183,70,Trinidad and Tobago,2016,Summer,Athletics,FALSE
0,20,183,70,Trinidad and Tobago,2016,Summer,Athletics,FALSE
1,23,167,66,Finland,2016,Summer,Sailing,FALSE
1,22,169,62,Peru,2016,Summer,Swimming,FALSE
0,24,197,94,Hungary,2016,Summer,Canoeing,FALSE
0,24,197,94,Hungary,2016,Summer,Canoeing,FALSE
0,45,173,77,Germany,2016,Summer,Golf,FALSE
1,39,168,52,Latvia,2016,Summer,Athletics,FALSE
1,18,170,47,Italy,2016,Summer,Rhythmic Gymnastics,FALSE
1,35,182,63,Italy,2016,Summer,Volleyball,FALSE
0,26,176,65,United States,2016,Summer,Athletics,TRUE
1,24,163,66,Paraguay,2016,Summer,Tennis,FALSE
0,17,172,74,Bosnia and Herzegovina,2016,Summer,Swimming,FALSE
0,29,182,77,Brazil,2016,Summer,Swimming,FALSE
1,25,176,110,Bosnia and Herzegovina,2016,Summer,Judo,FALSE
1,24,177,56,Slovenia,2016,Summer,Athletics,FALSE
0,33,186,90,Croatia,2016,Summer,Shooting,FALSE
1,22,173,56,Italy,2016,Summer,Synchronized Swimming,FALSE
1,22,173,56,Italy,2016,Summer,Synchronized Swimming,FALSE
1,25,158,58,Brazil,2016,Summer,Rugby Sevens,FALSE
1,27,159,57,Venezuela,2016,Summer,Cycling,FALSE
1,29,177,60,Italy,2016,Summer,Modern Pentathlon,FALSE
0,25,182,80,Georgia,2016,Summer,Judo,FALSE
0,22,196,80,Algeria,2016,Summer,Football,FALSE
0,30,192,98,Poland,2016,Summer,Rowing,FALSE
1,33,155,48,Ecuador,2016,Summer,Athletics,FALSE
0,27,187,90,Cuba,2016,Summer,Athletics,FALSE
0,32,179,65,Costa Rica,2016,Summer,Triathlon,FALSE
0,29,175,60,Algeria,2016,Summer,Boxing,FALSE
1,24,165,57,United States,2016,Summer,Sailing,FALSE
0,25,186,80,China,2016,Summer,Badminton,FALSE
1,22,165,73,Kenya,2016,Summer,Rugby Sevens,FALSE
0,27,180,91,Tunisia,2016,Summer,Boxing,FALSE
0,23,174,85,Russia,2016,Summer,Wrestling,TRUE
0,18,193,90,Australia,2016,Summer,Swimming,TRUE
0,18,193,90,Australia,2016,Summer,Swimming,TRUE
0,18,193,90,Australia,2016,Summer,Swimming,TRUE
0,23,172,66,Mozambique,2016,Summer,Canoeing,FALSE
0,23,172,66,Mozambique,2016,Summer,Canoeing,FALSE
0,26,186,72,Great Britain,2016,Summer,Rowing,FALSE
0,31,183,74,Great Britain,2016,Summer,Rowing,FALSE
0,24,172,65,Italy,2016,Summer,Wrestling,TRUE
0,26,193,80,United States,2016,Summer,Fencing,FALSE
0,26,193,80,United States,2016,Summer,Fencing,TRUE
0,31,168,60,Switzerland,2016,Summer,Judo,FALSE
1,20,176,78,Brazil,2016,Summer,Water Polo,FALSE
0,25,180,69,Bulgaria,2016,Summer,Boxing,FALSE
0,35,170,70,Hong Kong,2016,Summer,Cycling,FALSE
1,22,175,60,Chinese Taipei,2016,Summer,Tennis,FALSE
0,21,175,66,Hong Kong,2016,Summer,Athletics,FALSE
0,28,175,68,Malaysia,2016,Summer,Badminton,TRUE
1,22,160,52,Hong Kong,2016,Summer,Golf,FALSE
1,26,170,60,Chinese Taipei,2016,Summer,Tennis,FALSE
1,20,160,50,India,2016,Summer,Athletics,FALSE
0,21,167,60,Fiji,2016,Summer,Football,FALSE
1,23,157,54,India,2016,Summer,Shooting,FALSE
0,25,173,72,Chinese Taipei,2016,Summer,Sailing,FALSE
1,29,158,50,South Korea,2016,Summer,Archery,TRUE
1,29,158,50,South Korea,2016,Summer,Archery,TRUE
1,26,172,61,South Korea,2016,Summer,Badminton,FALSE
0,28,170,60,Bahrain,2016,Summer,Athletics,FALSE
1,30,166,57,Thailand,2016,Summer,Swimming,FALSE
1,20,175,65,Thailand,2016,Summer,Sailing,FALSE
1,27,160,56,Canada,2016,Summer,Football,TRUE
0,51,165,72,Australia,2016,Summer,Shooting,FALSE
0,33,195,90,France,2016,Summer,Rowing,FALSE
1,30,173,60,Costa Rica,2016,Summer,Beach Volleyball,FALSE
0,17,183,65,Dominican Republic,2016,Summer,Athletics,FALSE
1,27,193,88,United States,2016,Summer,Basketball,TRUE
0,28,181,81,Belgium,2016,Summer,Hockey,TRUE
1,24,174,66,New Zealand,2016,Summer,Hockey,FALSE
1,36,176,65,Tunisia,2016,Summer,Shooting,FALSE
1,36,176,65,Tunisia,2016,Summer,Shooting,FALSE
0,29,182,87,Australia,2016,Summer,Hockey,FALSE
1,22,173,61,Canada,2016,Summer,Athletics,FALSE
0,32,175,70,Cyprus,2016,Summer,Shooting,FALSE
1,30,165,61,Hong Kong,2016,Summer,Badminton,FALSE
0,21,185,77,Australia,2016,Summer,Badminton,FALSE
0,26,164,54,Colombia,2016,Summer,Cycling,FALSE
0,26,190,76,Peru,2016,Summer,Athletics,FALSE
1,25,192,81,Spain,2016,Summer,Handball,FALSE
0,24,170,70,Australia,2016,Summer,Diving,FALSE
1,29,164,52,Argentina,2016,Summer,Athletics,FALSE
0,38,165,67,India,2016,Summer,Golf,FALSE
1,35,164,50,Belarus,2016,Summer,Shooting,FALSE
1,35,164,50,Belarus,2016,Summer,Shooting,FALSE
0,25,188,70,Hong Kong,2016,Summer,Swimming,FALSE
0,30,185,93,Ukraine,2016,Summer,Canoeing,TRUE
0,30,184,125,Tunisia,2016,Summer,Wrestling,FALSE
1,25,152,48,Kenya,2016,Summer,Athletics,FALSE
0,27,184,75,Russia,2016,Summer,Boxing,FALSE
1,29,164,78,Tunisia,2016,Summer,Judo,FALSE
1,26,NA,NA,Uganda,2016,Summer,Athletics,FALSE
1,26,NA,NA,Uganda,2016,Summer,Athletics,FALSE
0,25,175,57,United States,2016,Summer,Athletics,TRUE
1,27,NA,NA,Bahrain,2016,Summer,Athletics,FALSE
1,27,165,52,Israel,2016,Summer,Athletics,FALSE
1,17,NA,NA,Uganda,2016,Summer,Athletics,FALSE
0,20,168,60,China,2016,Summer,Diving,TRUE
0,20,168,60,China,2016,Summer,Diving,TRUE
0,24,182,73,Chinese Taipei,2016,Summer,Athletics,FALSE
0,25,170,72,Chinese Taipei,2016,Summer,Table Tennis,FALSE
0,25,170,72,Chinese Taipei,2016,Summer,Table Tennis,FALSE
0,23,175,62,China,2016,Summer,Athletics,FALSE
1,32,171,60,China,2016,Summer,Shooting,FALSE
0,22,170,65,Singapore,2016,Summer,Table Tennis,FALSE
0,21,188,78,China,2016,Summer,Fencing,FALSE
0,21,188,78,China,2016,Summer,Fencing,FALSE
1,21,177,65,China,2016,Summer,Swimming,FALSE
0,23,162,65,China,2016,Summer,Weightlifting,FALSE
0,27,188,81,China,2016,Summer,Badminton,TRUE
1,33,195,94,China,2016,Summer,Basketball,FALSE
1,19,169,75,Chinese Taipei,2016,Summer,Boxing,FALSE
1,27,172,63,China,2016,Summer,Sailing,TRUE
1,29,163,54,China,2016,Summer,Modern Pentathlon,FALSE
1,23,160,47,China,2016,Summer,Diving,TRUE
0,26,190,150,Chinese Taipei,2016,Summer,Weightlifting,FALSE
1,23,162,58,Chinese Taipei,2016,Summer,Table Tennis,FALSE
1,23,162,58,Chinese Taipei,2016,Summer,Table Tennis,FALSE
1,34,149,47,Chinese Taipei,2016,Summer,Weightlifting,FALSE
1,21,175,69,Chinese Taipei,2016,Summer,Wrestling,FALSE
1,23,167,56,Australia,2016,Summer,Badminton,FALSE
1,28,182,68,China,2016,Summer,Basketball,FALSE
1,18,177,60,China,2016,Summer,Swimming,FALSE
1,25,180,97,China,2016,Summer,Athletics,FALSE
1,38,164,67,China,2016,Summer,Shooting,FALSE
1,23,157,50,Chinese Taipei,2016,Summer,Athletics,FALSE
0,25,200,85,India,2016,Summer,Shooting,FALSE
1,23,178,65,Hong Kong,2016,Summer,Swimming,FALSE
1,23,178,65,Hong Kong,2016,Summer,Swimming,FALSE
1,23,178,65,Hong Kong,2016,Summer,Swimming,FALSE
1,23,178,65,Hong Kong,2016,Summer,Swimming,FALSE
0,26,175,80,Singapore,2016,Summer,Sailing,FALSE
1,24,162,52,Chinese Taipei,2016,Summer,Table Tennis,FALSE
1,24,162,52,Chinese Taipei,2016,Summer,Table Tennis,FALSE
0,22,182,74,Hong Kong,2016,Summer,Sailing,FALSE
0,25,185,90,China,2016,Summer,Judo,TRUE
1,24,165,59,South Korea,2016,Summer,Hockey,FALSE
1,26,150,48,Malaysia,2016,Summer,Diving,FALSE
1,26,150,48,Malaysia,2016,Summer,Diving,FALSE
1,26,150,48,Malaysia,2016,Summer,Diving,TRUE
1,25,170,54,Kenya,2016,Summer,Athletics,FALSE
1,22,NA,47,Kenya,2016,Summer,Athletics,FALSE
0,19,NA,NA,Uganda,2016,Summer,Athletics,FALSE
0,19,NA,NA,Uganda,2016,Summer,Athletics,FALSE
1,23,160,62,Moldova,2016,Summer,Wrestling,FALSE
1,18,150,54,Grenada,2016,Summer,Swimming,FALSE
0,31,183,75,Russia,2016,Summer,Fencing,FALSE
0,31,183,75,Russia,2016,Summer,Fencing,TRUE
0,23,179,81,Belarus,2016,Summer,Shooting,FALSE
0,23,179,81,Belarus,2016,Summer,Shooting,FALSE
1,20,165,64,Algeria,2016,Summer,Sailing,FALSE
1,27,165,75,Ukraine,2016,Summer,Wrestling,FALSE
0,32,195,130,Ukraine,2016,Summer,Wrestling,FALSE
0,26,176,63,Russia,2016,Summer,Cycling,FALSE
1,28,162,48,Ukraine,2016,Summer,Judo,FALSE
0,23,176,60,Bahrain,2016,Summer,Athletics,FALSE
1,25,NA,51,Kenya,2016,Summer,Athletics,FALSE
1,23,168,70,Australia,2016,Summer,Rugby Sevens,TRUE
1,32,153,40,Kenya,2016,Summer,Athletics,TRUE
1,32,153,40,Kenya,2016,Summer,Athletics,TRUE
0,23,170,60,Bahrain,2016,Summer,Athletics,FALSE
1,19,NA,NA,Uganda,2016,Summer,Athletics,FALSE
0,28,190,75,Italy,2016,Summer,Athletics,FALSE
0,23,177,72,Malta,2016,Summer,Swimming,FALSE
0,31,180,93,Malta,2016,Summer,Shooting,FALSE
0,19,181,68,Hong Kong,2016,Summer,Fencing,FALSE
0,25,172,77,Hong Kong,2016,Summer,Cycling,FALSE
0,22,173,91,United States,2016,Summer,Badminton,FALSE
0,22,173,91,United States,2016,Summer,Badminton,FALSE
0,43,170,75,Malaysia,2016,Summer,Golf,FALSE
0,27,180,70,Chinese Taipei,2016,Summer,Table Tennis,FALSE
1,20,170,59,Brazil,2016,Summer,Water Polo,FALSE
0,21,179,70,Italy,2016,Summer,Diving,FALSE
0,21,179,70,Italy,2016,Summer,Diving,FALSE
0,29,195,84,Argentina,2016,Summer,Athletics,FALSE
0,26,163,66,Brazil,2016,Summer,Judo,FALSE
1,23,163,61,Zimbabwe,2016,Summer,Football,FALSE
1,28,186,78,Russia,2016,Summer,Judo,FALSE
1,30,161,60,Federated States of Micronesia,2016,Summer,Boxing,FALSE
0,24,179,59,Refugee Olympic Athletes,2016,Summer,Athletics,FALSE
0,25,190,86,Brazil,2016,Summer,Swimming,FALSE
0,25,190,86,Brazil,2016,Summer,Swimming,FALSE
0,25,190,86,Brazil,2016,Summer,Swimming,FALSE
1,27,172,55,Italy,2016,Summer,Athletics,FALSE
1,27,172,55,Italy,2016,Summer,Athletics,FALSE
1,21,162,46,Russia,2016,Summer,Synchronized Swimming,TRUE
0,30,170,70,Peru,2016,Summer,Athletics,FALSE
1,17,177,59,Russia,2016,Summer,Swimming,FALSE
0,28,186,80,New Zealand,2016,Summer,Hockey,FALSE
1,29,170,60,Great Britain,2016,Summer,Athletics,FALSE
1,29,170,60,Great Britain,2016,Summer,Athletics,TRUE
1,15,164,54,Armenia,2016,Summer,Athletics,FALSE
1,20,173,61,Russia,2016,Summer,Swimming,FALSE
1,20,173,61,Russia,2016,Summer,Swimming,FALSE
0,23,167,77,Thailand,2016,Summer,Weightlifting,FALSE
0,27,173,53,Zambia,2016,Summer,Athletics,FALSE
1,26,173,65,Romania,2016,Summer,Handball,FALSE
1,21,157,53,Zimbabwe,2016,Summer,Football,FALSE
1,22,195,73,Italy,2016,Summer,Volleyball,FALSE
1,21,175,60,Moldova,2016,Summer,Swimming,FALSE
0,22,170,63,Malawi,2016,Summer,Athletics,FALSE
1,28,157,52,Romania,2016,Summer,Judo,FALSE
0,21,176,73,Hong Kong,2016,Summer,Rowing,FALSE
0,27,185,85,Brazil,2016,Summer,Handball,FALSE
0,18,178,105,Georgia,2016,Summer,Weightlifting,FALSE
0,24,178,100,South Korea,2016,Summer,Judo,FALSE
0,22,182,92,South Korea,2016,Summer,Canoeing,FALSE
0,22,182,92,South Korea,2016,Summer,Canoeing,FALSE
1,21,159,56,South Korea,2016,Summer,Hockey,FALSE
0,26,196,100,Great Britain,2016,Summer,Taekwondo,FALSE
0,32,170,66,Ecuador,2016,Summer,Athletics,FALSE
0,32,170,66,Ecuador,2016,Summer,Athletics,FALSE
0,25,185,73,South Korea,2016,Summer,Athletics,FALSE
1,22,159,63,North Korea,2016,Summer,Weightlifting,TRUE
0,23,170,77,North Korea,2016,Summer,Weightlifting,FALSE
1,30,169,59,South Korea,2016,Summer,Fencing,FALSE
0,26,181,75,South Korea,2016,Summer,Swimming,FALSE
1,26,174,59,South Korea,2016,Summer,Fencing,FALSE
1,26,174,59,South Korea,2016,Summer,Fencing,FALSE
0,22,188,77,South Korea,2016,Summer,Football,FALSE
1,20,168,53,South Korea,2016,Summer,Archery,FALSE
1,20,168,53,South Korea,2016,Summer,Archery,TRUE
0,23,184,84,South Korea,2016,Summer,Canoeing,FALSE
1,26,177,64,South Korea,2016,Summer,Handball,FALSE
1,27,165,66,Hungary,2016,Summer,Sailing,FALSE
0,28,194,74,Cyprus,2016,Summer,Athletics,FALSE
0,24,150,56,Kazakhstan,2016,Summer,Weightlifting,FALSE
1,26,164,57,Singapore,2016,Summer,Sailing,FALSE
1,25,167,58,Australia,2016,Summer,Badminton,FALSE
0,21,186,78,Great Britain,2016,Summer,Modern Pentathlon,FALSE
0,26,180,78,Chinese Taipei,2016,Summer,Badminton,FALSE
0,26,195,109,Tunisia,2016,Summer,Handball,FALSE
0,22,196,89,Czech Republic,2016,Summer,Fencing,FALSE
1,33,161,55,Spain,2016,Summer,Canoeing,TRUE
1,32,155,48,Cambodia,2016,Summer,Wrestling,FALSE
1,39,175,70,Trinidad and Tobago,2016,Summer,Rowing,FALSE
1,23,172,61,France,2016,Summer,Synchronized Swimming,FALSE
1,22,160,57,Switzerland,2016,Summer,Shooting,FALSE
1,22,160,57,Switzerland,2016,Summer,Shooting,FALSE
1,22,170,68,Denmark,2016,Summer,Cycling,FALSE
0,23,198,86,United States,2016,Summer,Volleyball,TRUE
0,19,191,NA,Norway,2016,Summer,Swimming,FALSE
0,19,191,NA,Norway,2016,Summer,Swimming,FALSE
0,19,191,NA,Norway,2016,Summer,Swimming,FALSE
0,30,197,93,Denmark,2016,Summer,Handball,TRUE
0,19,187,84,Germany,2016,Summer,Football,TRUE
1,24,166,53,Cyprus,2016,Summer,Cycling,FALSE
1,25,184,76,South Africa,2016,Summer,Rowing,FALSE
1,27,179,65,Chinese Taipei,2016,Summer,Taekwondo,FALSE
0,35,166,60,Chinese Taipei,2016,Summer,Table Tennis,FALSE
0,35,166,60,Chinese Taipei,2016,Summer,Table Tennis,FALSE
0,26,171,95,Ukraine,2016,Summer,Weightlifting,FALSE
1,21,175,70,South Korea,2016,Summer,Golf,FALSE
0,19,188,71,Russia,2016,Summer,Swimming,TRUE
0,19,188,71,Russia,2016,Summer,Swimming,FALSE
0,23,189,74,Belarus,2016,Summer,Athletics,FALSE
1,41,153,43,Uzbekistan,2016,Summer,Gymnastics,FALSE
1,41,153,43,Uzbekistan,2016,Summer,Gymnastics,FALSE
1,24,182,74,Poland,2016,Summer,Rowing,TRUE
1,26,197,89,France,2016,Summer,Basketball,FALSE
1,28,170,56,Poland,2016,Summer,Athletics,FALSE
1,28,170,56,Poland,2016,Summer,Athletics,FALSE
1,29,170,73,Italy,2016,Summer,Badminton,FALSE
1,21,170,60,Spain,2016,Summer,Rowing,FALSE
0,26,187,110,Spain,2016,Summer,Athletics,FALSE
1,26,173,68,Spain,2016,Summer,Golf,FALSE
0,27,198,82,Croatia,2016,Summer,Tennis,FALSE
0,27,198,82,Croatia,2016,Summer,Tennis,FALSE
0,30,172,72,Turkey,2016,Summer,Sailing,FALSE
0,31,172,65,Turkey,2016,Summer,Sailing,FALSE
0,26,187,93,Slovenia,2016,Summer,Handball,FALSE
1,21,166,62,France,2016,Summer,Swimming,FALSE
0,25,178,68,Czech Republic,2016,Summer,Cycling,FALSE
0,21,171,52,Puerto Rico,2016,Summer,Boxing,FALSE
0,30,182,83,Australia,2016,Summer,Hockey,FALSE
0,26,190,104,Hungary,2016,Summer,Judo,FALSE
1,35,164,47,Romania,2016,Summer,Athletics,FALSE
0,22,175,67,Mexico,2016,Summer,Football,FALSE
0,22,186,80,Cote d'Ivoire,2016,Summer,Taekwondo,TRUE
0,25,179,69,France,2016,Summer,Boxing,TRUE
0,23,178,75,Mauritius,2016,Summer,Boxing,FALSE
1,28,160,60,France,2016,Summer,Cycling,FALSE
1,28,160,60,France,2016,Summer,Cycling,FALSE
1,28,160,60,France,2016,Summer,Cycling,FALSE
0,31,185,79,Great Britain,2016,Summer,Cycling,TRUE
1,24,184,68,Australia,2016,Summer,Beach Volleyball,FALSE
1,28,177,68,Italy,2016,Summer,Sailing,FALSE
0,23,185,85,Australia,2016,Summer,Rugby Sevens,FALSE
1,22,168,52,Great Britain,2016,Summer,Synchronized Swimming,FALSE
1,26,188,72,United States,2016,Summer,Water Polo,TRUE
1,27,NA,NA,Australia,2016,Summer,Athletics,FALSE
1,36,176,68,Great Britain,2016,Summer,Sailing,TRUE
0,25,187,71,Saint Kitts and Nevis,2016,Summer,Athletics,FALSE
0,23,182,76,Great Britain,2016,Summer,Canoeing,TRUE
1,19,167,56,Canada,2016,Summer,Athletics,FALSE
1,28,170,52,Bahamas,2016,Summer,Athletics,FALSE
0,26,187,77,Great Britain,2016,Summer,Athletics,FALSE
0,30,175,64,Australia,2016,Summer,Cycling,FALSE
0,30,172,83,Brazil,2016,Summer,Rugby Sevens,FALSE
1,22,155,47,France,2016,Summer,Cycling,FALSE
0,27,206,107,Spain,2016,Summer,Basketball,TRUE
0,19,190,68,Venezuela,2016,Summer,Swimming,FALSE
0,19,190,68,Venezuela,2016,Summer,Swimming,FALSE
1,22,163,59,Colombia,2016,Summer,Football,FALSE
1,22,NA,NA,Puerto Rico,2016,Summer,Athletics,FALSE
1,23,169,60,Australia,2016,Summer,Hockey,FALSE
0,25,181,72,United States,2016,Summer,Athletics,TRUE
0,26,196,127,United States Virgin Islands,2016,Summer,Boxing,FALSE
0,31,185,86,Australia,2016,Summer,Canoeing,FALSE
1,23,175,71,Australia,2016,Summer,Rowing,FALSE
0,27,186,72,Great Britain,2016,Summer,Rowing,FALSE
0,30,188,86,United States,2016,Summer,Athletics,TRUE
0,25,180,74,United States,2016,Summer,Athletics,TRUE
0,32,185,95,France,2016,Summer,Rugby Sevens,FALSE
0,30,180,64,Ireland,2016,Summer,Athletics,FALSE
1,27,182,69,France,2016,Summer,Modern Pentathlon,TRUE
0,24,170,56,Azerbaijan,2016,Summer,Boxing,FALSE
1,17,170,54,Great Britain,2016,Summer,Swimming,FALSE
1,17,170,54,Great Britain,2016,Summer,Swimming,FALSE
1,17,170,54,Great Britain,2016,Summer,Swimming,FALSE
1,25,173,54,United States,2016,Summer,Athletics,TRUE
0,27,192,80,Canada,2016,Summer,Swimming,FALSE
0,27,192,80,Canada,2016,Summer,Swimming,FALSE
0,33,178,78,Canada,2016,Summer,Canoeing,FALSE
0,33,173,64,Romania,2016,Summer,Athletics,FALSE
1,22,172,62,New Zealand,2016,Summer,Hockey,FALSE
0,26,190,80,Italy,2016,Summer,Swimming,FALSE
0,26,190,80,Italy,2016,Summer,Swimming,FALSE
0,28,177,84,Netherlands,2016,Summer,Athletics,FALSE
0,24,183,75,France,2016,Summer,Swimming,FALSE
0,33,186,79,South Africa,2016,Summer,Athletics,FALSE
0,19,183,73,South Africa,2016,Summer,Football,FALSE
1,29,173,70,United States,2016,Summer,Shooting,TRUE
1,29,180,72,Romania,2016,Summer,Rowing,TRUE
1,24,170,62,Israel,2016,Summer,Sailing,FALSE
1,25,160,52,Israel,2016,Summer,Judo,FALSE
1,27,186,75,Romania,2016,Summer,Rowing,TRUE
0,31,180,75,Italy,2016,Summer,Volleyball,TRUE
0,24,187,70,France,2016,Summer,Rowing,TRUE
0,30,194,90,United States,2016,Summer,Rowing,FALSE
0,20,175,72,United States,2016,Summer,Athletics,FALSE
1,22,186,74,Sweden,2016,Summer,Swimming,FALSE
1,22,186,74,Sweden,2016,Summer,Swimming,FALSE
1,22,186,74,Sweden,2016,Summer,Swimming,FALSE
1,22,186,74,Sweden,2016,Summer,Swimming,FALSE
1,27,194,88,Brazil,2016,Summer,Basketball,FALSE
0,29,172,71,Cuba,2016,Summer,Athletics,FALSE
0,22,173,64,Bahamas,2016,Summer,Athletics,FALSE
0,27,192,95,Great Britain,2016,Summer,Rowing,FALSE
0,40,180,77,Saint Kitts and Nevis,2016,Summer,Athletics,FALSE
0,40,180,77,Saint Kitts and Nevis,2016,Summer,Athletics,FALSE
0,28,203,110,Venezuela,2016,Summer,Basketball,FALSE
0,34,171,65,Spain,2016,Summer,Cycling,TRUE
0,24,158,59,Philippines,2016,Summer,Weightlifting,FALSE
